Id,SalePrice
1963,110099.86623411311
1964,107388.36203109985
1965,132976.87867612124
1966,144657.11898871767
1967,307492.26526225486
1968,408211.97775788547
1969,395807.5317939413
1970,395383.11773392465
1971,425378.9722687624
1972,345375.5032536654
1973,299954.8899275417
1974,330879.6339459361
1975,700559.8996899854
1976,277575.2380068884
1977,364585.1999755814
1978,339215.78003130935
1979,322976.0414587436
1980,212008.67351708756
1981,349721.7664455456
1982,217487.06299581812
1983,199079.44767899986
1984,165277.92146938073
1985,231452.53371337094
1986,204295.38920111136
1987,205249.49470041614
1988,171738.9491355024
1989,188082.73253009055
1990,205661.00075948067
1991,235779.62269867826
1992,226464.30420109574
1993,163885.89013513987
1994,234154.2390758094
1995,180306.8268294647
1996,270281.52702172624
1997,297019.054990844
1998,321047.85166765517
1999,294439.94148206804
2000,318056.9941623225
2001,270679.8477764153
2002,232818.74092432138
2003,235031.01871790024
2004,277210.01103208284
2005,224468.53602730474
2006,219403.94262260277
2007,244520.23925709465
2008,225699.2242337312
2009,214789.1431736345
2010,193599.38855420315
2011,126269.93909872283
2012,177407.62803509273
2013,177667.75826148893
2014,185041.25134047
2015,222642.9685082891
2016,197116.84850698308
2017,202355.61875418437
2018,103037.35073290137
2019,130355.31510558503
2020,82428.95674070058
2021,90868.58680891138
2022,199877.42925790374
2023,156692.80453064182
2024,283613.4031508339
2025,350464.224380434
2026,165511.45038310095
2027,151233.720665853
2028,159349.9497230075
2029,178325.3812121246
2030,256422.91378017186
2031,226183.66906415336
2032,246365.98760941988
2033,246241.8762663135
2034,176713.69085357053
2035,236829.19295034118
2036,195420.07246242865
2037,216203.84743410972
2038,318790.91011866764
2039,237232.43801240416
2040,332692.9547714619
2041,315023.5891688395
2042,215350.2134021964
2043,176962.63833547477
2044,167592.2459715419
2045,205141.2456851052
2046,158546.41770901752
2047,145700.41300476488
2048,139565.56269827933
2049,139853.26580671885
2050,166070.7587544893
2051,92634.61826061891
2052,115310.10511022698
2053,139506.96058227425
2054,77238.96967821688
2055,167478.5013396776
2056,132753.68537035282
2057,92298.3683408338
2058,216521.503848816
2059,118066.33416033922
2060,179880.51552927023
2061,174680.9662947096
2062,124573.91213241585
2063,111271.37182277456
2064,134141.28457852048
2065,63089.64821442259
2066,177262.2517427823
2067,108274.25473128246
2068,158213.81991873495
2069,90177.9930841353
2070,122706.333874806
2071,106244.88331502945
2072,139715.50792792684
2073,118951.24812390261
2074,208938.04454446735
2075,161566.69056707708
2076,117281.91014047398
2077,167077.38074793457
2078,135390.9550045093
2079,122740.72885080699
2080,123896.49687443026
2081,121170.91744189615
2082,137470.1718826865
2083,159059.11669202597
2084,106703.54202665872
2085,114986.81930804336
2086,121583.5706233971
2087,121180.27257861011
2088,113844.89219806386
2089,76390.2374120693
2090,102233.72449093481
2091,107714.38567617688
2092,125980.40417834453
2093,146999.33849014377
2094,119947.3267731703
2095,172085.60636094847
2096,84701.96683227569
2097,84515.35453276105
2098,161752.0816542703
2099,39099.76438099605
2100,63790.667601339796
2101,104116.75009031457
2102,114902.20901949483
2103,105361.25642950683
2104,150131.27635622496
2105,137095.68156754202
2106,48880.701769168474
2107,187931.9216886455
2108,123869.53886656456
2109,120302.93181044346
2110,130034.41042221857
2111,156858.20582619007
2112,144000.36055651115
2113,115621.9042634094
2114,112911.6827760111
2115,161631.27245949476
2116,107405.61365104695
2117,142983.02554924652
2118,118745.27083359423
2119,124296.32762418767
2120,93397.45762591196
2121,96664.24088055092
2122,123589.59873832017
2123,72521.26682358033
2124,166535.1693159989
2125,125775.48691073971
2126,152549.00915446447
2127,154677.14896670962
2128,135514.64812461234
2129,76538.71788383283
2130,144443.44259195623
2131,142850.11214280827
2132,112882.33477997508
2133,137855.9087469606
2134,117459.54987168315
2135,113976.3005276673
2136,75802.85721945588
2137,118560.78970017782
2138,138302.82960186375
2139,135665.46513633197
2140,132737.38230112358
2141,164686.1637217843
2142,124069.90756398761
2143,167573.07237074355
2144,122189.01387010112
2145,145300.59611687157
2146,206228.21499634715
2147,135293.72502270568
2148,120587.0992249413
2149,129694.91035141444
2150,234858.991896848
2151,121733.63004597573
2152,203273.15112374307
2153,177061.1305521626
2154,105775.25479216731
2155,144977.68699752534
2156,263376.5357827301
2157,230881.34839878473
2158,242529.36929906174
2159,224978.04969295542
2160,177289.69810022615
2161,226883.46661866546
2162,377796.3908040128
2163,349110.91324079805
2164,241131.8233412118
2165,218235.48664470777
2166,156681.8061715357
2167,224405.79347914716
2168,193890.73196684167
2169,191864.6071343259
2170,233563.05164647903
2171,152862.134842198
2172,124140.10881550296
2173,200163.69478541033
2174,226239.6703450957
2175,265783.9702567011
2176,304968.35910747095
2177,241233.70635036865
2178,207952.6165923473
2179,130221.70805863923
2180,231514.69057668262
2181,200318.56013676067
2182,226135.6755466114
2183,187846.07041482674
2184,123669.91634075726
2185,108523.99616940077
2186,160700.7859727359
2187,144409.1334113992
2188,152452.38250662317
2189,316527.15173539007
2190,74429.5208502774
2191,68960.90093243278
2192,87104.37920921364
2193,123597.44591815249
2194,94620.53730502953
2195,118621.61126023099
2196,110133.91071174812
2197,115906.91840031855
2198,159002.15810316906
2199,150247.79475910007
2200,158864.3469442143
2201,157111.92259625578
2202,199648.4851033327
2203,141627.78638384433
2204,197291.07823899656
2205,139666.14519478986
2206,156670.6926313351
2207,211436.93437900147
2208,267515.8570151533
2209,273649.9667542445
2210,130952.83296272256
2211,122437.96153686404
2212,126636.99668286543
2213,103514.67512575162
2214,142234.46993084747
2215,98689.36512918591
2216,167678.53031868063
2217,136283.9627696994
2218,68125.1649146136
2219,34346.295271113064
2220,18961.906717963517
2221,345085.24953248433
2222,296688.83444259723
2223,279590.2587612171
2224,207657.8658412334
2225,112865.92988955852
2226,198192.55092767795
2227,196331.44020234788
2228,283611.3254839479
2229,250471.14278853816
2230,166938.50728791766
2231,220872.30759787522
2232,185750.29210011527
2233,190268.93936717033
2234,241025.1767459313
2235,233975.64627674434
2236,255085.7733608962
2237,308837.9443274556
2238,187404.18210291758
2239,130642.06365579131
2240,150457.43289903406
2241,140662.65808525222
2242,134342.63764292037
2243,123320.66002263942
2244,102559.37023507818
2245,123741.26958677145
2246,136254.8543783847
2247,122119.16853744813
2248,127909.51817386028
2249,116675.33205971101
2250,126647.97285702926
2251,83114.08957162118
2252,198180.83716059395
2253,153933.5799858322
2254,177727.11300398113
2255,188791.99263734132
2256,169926.5602241222
2257,217616.1479820398
2258,145112.7691980414
2259,178380.4948751565
2260,124134.57243573193
2261,208488.22841858855
2262,234151.58252591753
2263,372645.21996922744
2264,459173.8936949456
2265,158467.495181175
2266,308796.5373656743
2267,394480.53186891426
2268,462427.75128141674
2269,152958.6789924358
2270,179512.55384609953
2271,222002.66059310987
2272,180613.74981935247
2273,150161.23264714965
2274,184596.63133795
2275,158282.09210649598
2276,205949.37771179466
2277,181267.17459779017
2278,154066.13517114014
2279,128407.43540002167
2280,105528.33395784364
2281,147210.61179543316
2282,163889.83015833725
2283,113576.61760364764
2284,120340.54512270255
2285,155111.59960482433
2286,123634.84110844342
2287,389237.82552100497
2288,278683.6751955992
2289,351442.46119330276
2290,432341.4365772966
2291,338711.773570928
2292,416373.53440616606
2293,461046.52311617613
2294,374727.9328986758
2295,449271.4544574829
2296,288733.8549701461
2297,373159.0241684279
2298,366926.21435387165
2299,337884.70416486566
2300,329445.75220239424
2301,321299.10341244645
2302,256083.83222522264
2303,243442.3894026476
2304,249308.694526636
2305,215790.36260349944
2306,208669.75676363768
2307,208809.32041604412
2308,244661.34720503737
2309,298450.93168232753
2310,209974.76416000226
2311,200927.89103207746
2312,180372.25840621375
2313,169223.36803216388
2314,181956.01427456457
2315,178903.80694592532
2316,198916.9186140482
2317,205919.94334458714
2318,189405.01089982607
2319,193766.62422090402
2320,180799.87661219182
2321,242248.7375922782
2322,193389.96994197066
2323,201854.10575527415
2324,172313.91644018097
2325,206279.90454398625
2326,171639.32312524557
2327,198087.1171845501
2328,219209.11650631975
2329,188832.672789553
2330,179591.10473725252
2331,332466.42356971756
2332,382910.66159657924
2333,320031.6859171523
2334,272587.37787041836
2335,284137.7658793733
2336,317573.81028533773
2337,200125.02627080923
2338,251101.00909572412
2339,205682.25651709473
2340,379929.80043487926
2341,205172.71089809912
2342,223128.70447089148
2343,215802.43369726193
2344,213853.05860882922
2345,215631.94907681554
2346,214127.2593418038
2347,207188.91079147946
2348,250354.8592375498
2349,204214.8485306739
2350,302239.89757911966
2351,283270.9381256588
2352,247571.42896840468
2353,259048.16269649644
2354,158746.29600607103
2355,152279.03770515078
2356,145194.74679615267
2357,188838.18206479563
2358,192600.69655688264
2359,120441.78899096325
2360,114403.25502901964
2361,152035.94012063596
2362,276864.8950639345
2363,133139.050356445
2364,140550.8414239661
2365,203567.9661292608
2366,186616.89110996845
2367,213932.38669043468
2368,212850.4168817056
2369,204883.82513608524
2370,165625.94110737456
2371,169919.1816819518
2372,184814.61292275536
2373,267474.76161008084
2374,295487.0648453187
2375,252742.1867276368
2376,285582.72915640485
2377,353094.39823176456
2378,156539.77208700043
2379,240276.14734068527
2380,137933.74295465014
2381,176047.53254944755
2382,193467.3208897027
2383,198035.35517100006
2384,243240.14659130786
2385,148093.37663095962
2386,133796.7262284907
2387,121761.1899167938
2388,90239.53286146812
2389,110931.12651933849
2390,164564.84351394442
2391,137080.44966502523
2392,114224.89795954575
2393,181011.4155609975
2394,143426.78063524613
2395,207671.82073667075
2396,128248.49913679025
2397,216143.04350372704
2398,122435.79065238795
2399,70632.7620407879
2400,63686.63232907887
2401,140610.40806243173
2402,134371.100846962
2403,149065.67617788602
2404,142871.83460356732
2405,152773.68846174882
2406,145942.4155569023
2407,132335.46847900221
2408,121974.44699988904
2409,112509.26996211616
2410,179212.2253581966
2411,107922.9926003636
2412,159032.1006147861
2413,122951.0636486931
2414,155521.01336183533
2415,146804.18577295047
2416,133282.26295245357
2417,148759.64897382748
2418,143990.2296601332
2419,132953.71686911987
2420,112571.5792420517
2421,162667.23572872253
2422,111897.77522998443
2423,122915.32649291061
2424,136855.23324843065
2425,235781.02096414083
2426,137212.29768587527
2427,132414.146230662
2428,186021.21007752646
2429,96715.71525399742
2430,125963.39667078134
2431,104084.3435692178
2432,152229.01911758014
2433,149997.4498837191
2434,140705.68524313666
2435,172480.8428231948
2436,116706.60887489434
2437,95489.93799392952
2438,112340.51351585523
2439,99675.25925212899
2440,127975.96396520402
2441,105053.98773741694
2442,95516.1976476966
2443,146057.54061778763
2444,137035.41756356842
2445,77367.90120945046
2446,138810.24288833636
2447,183475.13432472257
2448,122412.4272692803
2449,103649.3353162023
2450,161985.5141928821
2451,117326.89573726365
2452,196071.43178417976
2453,85987.75581347264
2454,127937.95818162803
2455,118763.16809828473
2456,171196.5801875117
2457,156854.1134757938
2458,137095.63332265464
2459,124999.44111705493
2460,140135.7584908933
2461,118317.17775920162
2462,126968.54060013725
2463,120944.40196662548
2464,198580.0886405912
2465,135041.45743028694
2466,112290.84691276425
2467,104363.51943959143
2468,79897.14809800542
2469,90362.39261278168
2470,219218.11356667636
2471,223675.29324968954
2472,195225.6433394075
2473,129671.52418485154
2474,77461.44717676527
2475,222228.81780657617
2476,108450.20577503936
2477,120646.58509640303
2478,158561.17215387727
2479,102642.96247817187
2480,156964.68115525402
2481,117816.66574774015
2482,116022.65645120798
2483,90855.72588293295
2484,119201.58548899178
2485,132384.51574476005
2486,189285.85483953083
2487,191550.6246130247
2488,151614.58237745176
2489,159452.15770666033
2490,135866.97946734287
2491,84992.06667077666
2492,177486.2686262395
2493,142699.24528556404
2494,138024.82061606727
2495,77717.51219662641
2496,225779.26688601464
2497,164136.99753873702
2498,98460.18501122433
2499,87668.17725779445
2500,129863.250043179
2501,141205.05733939115
2502,150220.7992474414
2503,90921.74509655812
2504,230928.56913933778
2505,242359.49907778215
2506,251138.4841638437
2507,267722.991839448
2508,244866.32450650792
2509,205605.8419444507
2510,202730.04184731678
2511,177381.70181986183
2512,222496.28292381964
2513,206300.9917585227
2514,315450.9569300588
2515,161550.80972212314
2516,165928.11272772198
2517,149705.62138679408
2518,135901.38010243495
2519,245558.28287185132
2520,218763.68449280076
2521,187717.2576208847
2522,222724.73672486367
2523,113840.92491860472
2524,130917.66255180835
2525,163836.64716831245
2526,144644.84605114668
2527,109459.76027153047
2528,157034.13713121164
2529,14623.230033034473
2530,115538.65509290434
2531,264722.065264125
2532,224444.34584062765
2533,200184.5980643099
2534,247166.88169889708
2535,283476.3625472791
2536,224004.95296860384
2537,256642.65456350092
2538,183490.33425076673
2539,185126.40674323164
2540,184547.17765054273
2541,176136.62623176095
2542,165025.49414213788
2543,111248.22468365912
2544,130320.13766364589
2545,131079.96197804058
2546,130787.04619787556
2547,133180.97093704573
2548,168105.74127671745
2549,160403.19432833628
2550,803702.7484756637
2551,146389.37476824102
2552,151506.60432235326
2553,73295.94342776519
2554,76696.38117821747
2555,114802.7349615907
2556,93725.2336161686
2557,101109.95322497177
2558,166696.66997624835
2559,176033.44647278317
2560,163592.63570303645
2561,156814.1486708104
2562,186352.52791310853
2563,169499.02291820402
2564,176543.76821769302
2565,153882.66404637654
2566,178483.50463994162
2567,152523.48782434734
2568,226544.13651059722
2569,260705.65144595393
2570,122956.31716616101
2571,211105.9440702581
2572,181759.1096271593
2573,233948.47012422216
2574,503991.61947281566
2575,133013.35339537924
2576,223377.09880145817
2577,148422.49244853755
2578,74288.44345910734
2579,35062.131737425545
2580,112997.33769814378
2581,129385.85586037207
2582,119609.01732520825
2583,293084.2125886488
2584,181451.68513506558
2585,187579.41842809838
2586,229586.0272623824
2587,210462.21276645924
2588,148722.3124038488
2589,144932.43049088167
2590,200154.23445971453
2591,237647.5154079349
2592,221453.74269229316
2593,262803.40666140115
2594,178157.86158801016
2595,206969.79439177594
2596,294009.3252961433
2597,195242.3163626808
2598,283465.64581379364
2599,393409.2792307711
2600,185327.3074457805
2601,122520.37727899732
2602,73017.92508657882
2603,98986.05372344732
2604,84750.07689326053
2605,69930.54564493435
2606,135414.37188010127
2607,206583.22576268905
2608,166453.5605192384
2609,148356.35986908252
2610,100336.80964704564
2611,249960.78035435168
2612,152279.61023581872
2613,122152.61563432553
2614,113139.85747062585
2615,161876.46010848205
2616,142326.54446367547
2617,213163.4175455202
2618,207013.6516760984
2619,213464.86848734444
2620,187877.00421570515
2621,174719.99346945144
2622,179246.4445336812
2623,235508.1363922376
2624,278327.8332562519
2625,301115.95169775793
2626,165104.91689281934
2627,178624.42222274432
2628,460274.4532432987
2629,480261.33942197135
2630,370789.0345293769
2631,468939.140522187
2632,395872.19594003784
2633,313517.4293694319
2634,418996.8298315435
2635,137311.91021064203
2636,175151.6863114108
2637,174927.60158051044
2638,261031.28181446998
2639,189031.6496252605
2640,146424.44644083834
2641,96192.35759355171
2642,172338.22633660043
2643,111938.19622617596
2644,110915.17903311124
2645,108014.96002560269
2646,95711.08573622258
2647,102742.28367248182
2648,146833.62337317597
2649,151868.12977138546
2650,131145.3841902514
2651,132298.31064317768
2652,380801.5519935847
2653,258053.10274837076
2654,275121.07744359015
2655,408639.7680507677
2656,319226.23725640296
2657,358509.6548691108
2658,312024.8021796377
2659,318005.5790116007
2660,338289.7175548187
2661,368489.25633314135
2662,388191.4319860211
2663,269529.77425878623
2664,290256.58233234973
2665,318587.2198328419
2666,295693.2038171949
2667,177150.0830974414
2668,184832.40153991108
2669,188946.36665035202
2670,267445.49101396836
2671,188931.65841217578
2672,191802.83135683383
2673,202177.92098768227
2674,197378.0428004918
2675,185904.74019018825
2676,187424.8873663764
2677,205365.92805341532
2678,239339.20401712143
2679,267598.24982905446
2680,284940.8822919582
2681,392347.550960261
2682,311580.1125818116
2683,469494.0829007465
2684,312837.37765140634
2685,326792.86340975115
2686,234231.33183709913
2687,289734.9456889138
2688,211884.85957567324
2689,212272.99522466148
2690,383912.3672429329
2691,202082.73937673712
2692,150014.7733695142
2693,202545.03792995145
2694,135370.9089880034
2695,200474.15704764696
2696,181886.89011011767
2697,188704.12400583876
2698,212720.7429755704
2699,169880.81892725977
2700,144292.78312456253
2701,125025.34220805792
2702,83144.39127441501
2703,92281.70024897007
2704,146981.8016587075
2705,122427.83323119034
2706,80408.50936599553
2707,97125.94903515912
2708,140272.914440903
2709,103905.59537318569
2710,129443.54267361035
2711,345498.0488237204
2712,386366.3757822325
2713,160571.2676664401
2714,140888.00613629923
2715,185568.97611396748
2716,132379.78354761543
2717,182803.94942357874
2718,199248.4550427844
2719,145127.589317768
2720,164437.03122379206
2721,129494.03642934098
2722,166175.6407017678
2723,134693.86988938972
2724,129497.59269032234
2725,122345.13965920433
2726,151416.63857725734
2727,196098.03124385612
2728,174346.9276980259
2729,147829.93033169827
2730,149241.53269966383
2731,121982.97201750248
2732,141375.54992020805
2733,171462.00048375834
2734,146018.8115946483
