OrderID,OrderDate,PropertyID,ProductID,Quantity
320,2015-02-19,3,43,1
321,2015-02-20,18,21,3
322,2015-02-20,18,18,1
323,2015-02-20,15,73,2
324,2015-02-20,12,18,1
325,2015-02-20,18,23,1
326,2015-02-20,18,67,2
327,2015-02-20,1,34,1
328,2015-02-20,9,8,2
329,2015-02-20,10,84,3
330,2015-02-20,14,61,2
331,2015-02-20,10,91,1
332,2015-02-20,5,55,1
333,2015-02-21,18,12,1
334,2015-02-21,4,8,2
335,2015-02-21,12,63,3
336,2015-02-21,6,43,3
337,2015-02-21,8,18,1
338,2015-02-21,5,62,3
339,2015-02-21,7,14,2
340,2015-02-21,17,36,3
341,2015-02-21,19,29,3
342,2015-02-21,4,8,2
343,2015-02-21,3,18,1
344,2015-02-22,12,69,1
345,2015-02-22,20,42,1
346,2015-02-22,5,84,1
347,2015-02-22,8,85,2
348,2015-02-22,2,24,1
349,2015-02-22,7,81,1
350,2015-02-22,20,54,3
351,2015-02-22,8,5,1
352,2015-02-23,2,3,1
353,2015-02-23,5,39,1
354,2015-02-23,16,34,1
355,2015-02-23,5,76,2
356,2015-02-24,16,28,3
357,2015-02-24,11,61,1
358,2015-02-24,13,42,1
359,2015-02-24,9,46,1
360,2015-02-24,6,24,3
361,2015-02-24,7,72,2
362,2015-02-24,2,21,3
363,2015-02-24,12,88,2
364,2015-02-24,20,25,1
365,2015-02-24,16,2,2
366,2015-02-24,4,16,3
367,2015-02-24,15,61,3
368,2015-02-25,3,89,2
369,2015-02-25,7,38,3
370,2015-02-25,6,3,1
371,2015-02-25,17,64,2
372,2015-02-26,9,67,2
373,2015-02-26,6,27,3
374,2015-02-26,9,17,3
375,2015-02-26,4,63,2
376,2015-02-26,10,52,2
377,2015-02-27,16,9,1
378,2015-02-27,5,41,3
379,2015-02-27,2,4,3
380,2015-02-27,9,65,2
381,2015-02-27,16,90,1
382,2015-02-27,8,70,1
383,2015-02-27,20,47,1
384,2015-02-27,9,87,1
385,2015-02-27,15,45,3
386,2015-02-27,6,7,1
387,2015-02-27,20,33,3
388,2015-02-27,20,62,3
389,2015-02-28,8,16,1
390,2015-02-28,14,64,2
391,2015-02-28,7,74,1
392,2015-02-28,2,90,3
393,2015-02-28,8,22,3
394,2015-02-28,4,36,3
395,2015-02-28,9,26,2
396,2015-02-28,8,22,3
397,2015-03-01,8,55,1
398,2015-03-01,4,60,3
399,2015-03-01,12,13,2
400,2015-03-01,11,7,2
401,2015-03-01,7,94,1
402,2015-03-01,16,93,1
403,2015-03-01,13,76,2
404,2015-03-02,9,35,1
405,2015-03-02,2,73,1
406,2015-03-02,20,57,2
407,2015-03-02,9,6,1
408,2015-03-02,13,51,3
409,2015-03-02,13,56,1
410,2015-03-02,15,32,3
411,2015-03-03,16,30,1
412,2015-03-03,17,29,1
413,2015-03-03,11,49,3
414,2015-03-03,9,46,2
415,2015-03-03,11,76,1
416,2015-03-03,15,59,3
417,2015-03-03,8,16,1
418,2015-03-03,14,5,1
419,2015-03-03,11,12,1
420,2015-03-03,19,93,2
421,2015-03-03,19,48,3
422,2015-03-04,13,75,2
423,2015-03-04,4,22,1
424,2015-03-04,8,15,3
425,2015-03-04,14,45,1
426,2015-03-04,7,76,3
427,2015-03-04,1,87,2
428,2015-03-05,14,23,2
429,2015-03-05,9,83,3
430,2015-03-05,6,67,3
431,2015-03-05,17,87,2
432,2015-03-06,19,36,1
433,2015-03-06,1,88,2
434,2015-03-06,11,36,2
435,2015-03-06,8,25,2
436,2015-03-06,13,44,3
437,2015-03-06,1,78,3
438,2015-03-06,7,30,3
439,2015-03-06,5,78,2
440,2015-03-07,20,54,3
441,2015-03-07,6,19,3
442,2015-03-07,16,30,2
443,2015-03-07,18,29,3
444,2015-03-07,10,3,3
445,2015-03-07,3,67,1
446,2015-03-08,18,44,2
447,2015-03-08,11,10,3
448,2015-03-08,8,85,1
449,2015-03-08,11,61,2
450,2015-03-08,14,53,1
451,2015-03-08,5,4,3
452,2015-03-09,12,55,2
453,2015-03-09,7,41,3
454,2015-03-09,20,10,2
455,2015-03-09,2,59,3
456,2015-03-10,5,73,2
457,2015-03-10,2,90,1
458,2015-03-10,20,22,2
459,2015-03-11,17,80,2
460,2015-03-11,4,15,1
461,2015-03-11,8,53,1
462,2015-03-11,20,18,3
463,2015-03-11,19,2,2
464,2015-03-12,19,83,3
465,2015-03-12,1,15,2
466,2015-03-12,8,6,2
467,2015-03-12,18,48,3
468,2015-03-13,1,14,2
469,2015-03-13,11,47,3
470,2015-03-13,6,46,2
471,2015-03-13,12,73,2
472,2015-03-13,19,77,3
473,2015-03-13,11,81,3
474,2015-03-14,8,19,2
475,2015-03-14,13,91,2
476,2015-03-14,4,89,1
477,2015-03-14,2,14,2
478,2015-03-14,9,25,1
479,2015-03-14,8,80,1
480,2015-03-14,16,24,2
481,2015-03-14,7,28,3
482,2015-03-14,6,83,3
483,2015-03-14,3,42,1
484,2015-03-15,20,10,1
485,2015-03-15,14,69,3
486,2015-03-15,13,37,2
487,2015-03-15,5,73,1
488,2015-03-15,8,1,1
489,2015-03-15,2,26,1
490,2015-03-15,16,83,3
491,2015-03-15,20,34,1
492,2015-03-15,13,1,1
493,2015-03-16,19,94,1
494,2015-03-16,10,11,3
495,2015-03-16,13,8,2
496,2015-03-16,20,38,1
497,2015-03-16,13,44,1
498,2015-03-17,20,25,1
499,2015-03-17,18,73,1
500,2015-03-18,12,12,1
501,2015-03-18,15,22,1
502,2015-03-18,10,17,1
503,2015-03-18,7,33,2
504,2015-03-18,7,53,1
505,2015-03-18,10,40,2
506,2015-03-19,12,46,1
507,2015-03-19,13,25,2
508,2015-03-19,15,83,2
509,2015-03-19,17,61,1
510,2015-03-19,17,68,1
511,2015-03-19,19,48,1
512,2015-03-19,2,66,2
513,2015-03-19,7,45,1
514,2015-03-19,11,80,3
515,2015-03-19,9,5,3
516,2015-03-20,7,33,3
517,2015-03-20,8,52,2
518,2015-03-20,3,60,1
519,2015-03-20,4,64,3
520,2015-03-20,6,36,1
521,2015-03-20,10,40,2
522,2015-03-20,2,70,3
523,2015-03-21,8,83,2
524,2015-03-21,3,69,1
525,2015-03-21,2,64,3
526,2015-03-21,9,58,2
527,2015-03-21,13,86,1
528,2015-03-21,4,41,2
529,2015-03-22,9,92,3
530,2015-03-22,5,68,1
531,2015-03-22,3,75,3
532,2015-03-22,13,33,3
533,2015-03-22,10,75,3
534,2015-03-22,1,64,3
535,2015-03-22,8,78,3
536,2015-03-23,7,3,3
537,2015-03-23,16,60,2
538,2015-03-23,5,61,3
539,2015-03-23,5,69,1
540,2015-03-23,10,68,3
541,2015-03-23,1,63,3
542,2015-03-23,8,92,3
543,2015-03-24,8,4,2
544,2015-03-24,15,74,3
545,2015-03-24,18,68,3
546,2015-03-24,9,47,3
547,2015-03-24,10,39,1
548,2015-03-25,19,94,2
549,2015-03-25,5,6,2
550,2015-03-25,10,63,2
551,2015-03-25,4,41,1
552,2015-03-25,9,65,3
553,2015-03-25,9,91,3
554,2015-03-25,13,43,1
555,2015-03-25,16,7,2
556,2015-03-25,17,74,2
557,2015-03-25,15,26,2
558,2015-03-25,2,45,2
559,2015-03-26,6,61,3
560,2015-03-26,2,73,1
561,2015-03-26,20,93,2
562,2015-03-26,5,19,3
563,2015-03-26,2,81,2
564,2015-03-26,18,40,1
565,2015-03-27,3,52,3
566,2015-03-27,8,29,1
567,2015-03-27,19,4,3
568,2015-03-27,18,20,1
569,2015-03-27,18,28,1
570,2015-03-28,10,58,3
571,2015-03-28,18,36,3
572,2015-03-28,5,44,1
573,2015-03-28,2,5,1
574,2015-03-28,7,67,1
575,2015-03-28,20,84,2
576,2015-03-28,7,43,2
577,2015-03-29,7,49,3
578,2015-03-29,13,52,1
579,2015-03-29,18,2,2
580,2015-03-29,16,78,3
581,2015-03-29,18,52,1
582,2015-03-30,5,53,2
583,2015-03-30,8,70,3
584,2015-03-30,2,21,3
585,2015-03-30,3,9,1
586,2015-03-30,2,39,2
587,2015-03-30,18,71,3
588,2015-03-31,7,11,1
589,2015-03-31,11,7,3
590,2015-03-31,8,22,1
591,2015-03-31,1,12,2
592,2015-03-31,1,84,1
593,2015-03-31,2,61,3
594,2015-03-31,20,83,1
595,2015-03-31,6,31,1
596,2015-04-01,4,73,2
597,2015-04-01,4,37,2
598,2015-04-01,20,64,2
599,2015-04-01,14,88,2
600,2015-04-01,6,44,2
601,2015-04-01,3,56,3
602,2015-04-01,8,43,1
603,2015-04-02,5,58,3
604,2015-04-02,18,20,3
605,2015-04-02,17,31,2
606,2015-04-02,3,49,3
607,2015-04-02,9,5,3
608,2015-04-02,6,47,1
609,2015-04-03,10,85,3
610,2015-04-03,7,51,2
611,2015-04-03,11,12,2
612,2015-04-03,7,63,1
613,2015-04-03,4,82,1
614,2015-04-03,2,3,2
615,2015-04-03,3,24,1
616,2015-04-03,17,16,3
617,2015-04-03,10,43,1
618,2015-04-03,14,20,2
619,2015-04-04,19,51,2
620,2015-04-04,14,28,2
621,2015-04-04,20,80,2
622,2015-04-04,18,42,3
623,2015-04-04,20,34,3
624,2015-04-05,8,55,1
625,2015-04-05,9,62,1
626,2015-04-05,5,38,1
627,2015-04-05,5,17,1
628,2015-04-05,5,17,3
629,2015-04-05,13,31,3
630,2015-04-06,16,18,3
631,2015-04-06,9,29,3
632,2015-04-06,14,25,2
633,2015-04-06,8,1,3
634,2015-04-06,5,90,2
635,2015-04-06,15,66,1
636,2015-04-06,5,78,3
637,2015-04-06,4,32,2
638,2015-04-07,9,23,1
639,2015-04-07,13,3,1
640,2015-04-07,11,72,3
641,2015-04-07,16,42,2
642,2015-04-07,12,50,3
643,2015-04-07,11,25,2
644,2015-04-08,2,93,3
645,2015-04-08,18,88,2
646,2015-04-08,15,91,3
647,2015-04-08,20,20,1
648,2015-04-08,10,38,3
649,2015-04-08,18,44,2
650,2015-04-09,5,41,3
651,2015-04-09,3,31,3
652,2015-04-09,10,6,1
653,2015-04-09,7,23,1
654,2015-04-09,16,60,2
655,2015-04-09,4,13,3
656,2015-04-10,6,91,2
657,2015-04-10,13,72,1
658,2015-04-10,4,31,1
659,2015-04-10,18,50,2
660,2015-04-10,2,28,1
661,2015-04-10,20,22,2
662,2015-04-10,9,84,3
663,2015-04-10,12,32,2
664,2015-04-10,2,20,2
665,2015-04-11,2,74,3
666,2015-04-11,17,73,3
667,2015-04-11,6,15,2
668,2015-04-11,16,31,2
669,2015-04-11,5,34,1
670,2015-04-11,7,94,1
671,2015-04-12,8,69,2
672,2015-04-12,11,82,3
673,2015-04-12,3,66,2
674,2015-04-12,9,7,1
675,2015-04-12,4,75,3
676,2015-04-12,11,30,1
677,2015-04-13,17,15,1
678,2015-04-13,7,53,2
679,2015-04-13,14,40,3
680,2015-04-13,10,37,2
681,2015-04-13,20,78,1
682,2015-04-14,12,19,3
683,2015-04-14,7,92,2
684,2015-04-14,13,45,1
685,2015-04-14,18,91,1
686,2015-04-14,2,58,2
687,2015-04-14,15,64,2
688,2015-04-14,8,11,3
689,2015-04-15,12,7,2
690,2015-04-15,10,86,2
691,2015-04-15,4,60,1
692,2015-04-15,16,79,3
693,2015-04-15,1,2,3
694,2015-04-15,6,39,2
695,2015-04-15,1,33,2
696,2015-04-15,7,76,1
697,2015-04-15,14,28,3
698,2015-04-16,6,7,3
699,2015-04-16,12,60,2
700,2015-04-16,14,23,3
701,2015-04-16,19,49,1
702,2015-04-16,8,19,2
703,2015-04-16,13,8,1
704,2015-04-16,15,63,2
705,2015-04-16,16,10,1
706,2015-04-17,5,39,3
707,2015-04-17,18,68,1
708,2015-04-17,7,1,3
709,2015-04-17,11,84,1
710,2015-04-17,13,93,2
711,2015-04-18,11,59,2
712,2015-04-18,17,25,1
713,2015-04-18,18,63,1
714,2015-04-18,2,22,3
715,2015-04-18,19,56,3
716,2015-04-18,20,82,2
717,2015-04-19,12,52,3
718,2015-04-19,20,78,2
719,2015-04-19,11,75,2
720,2015-04-19,15,92,3
721,2015-04-19,17,45,1
722,2015-04-19,12,89,1
723,2015-04-19,9,63,2
724,2015-04-19,20,30,2
725,2015-04-19,4,66,3
726,2015-04-20,8,90,1
727,2015-04-20,18,5,2
728,2015-04-20,6,7,1
729,2015-04-20,8,76,2
730,2015-04-20,5,51,3
731,2015-04-21,1,70,3
732,2015-04-21,9,14,2
733,2015-04-21,18,71,2
734,2015-04-21,20,52,3
735,2015-04-21,11,48,1
736,2015-04-21,7,10,1
737,2015-04-21,10,25,3
738,2015-04-22,8,35,3
739,2015-04-22,1,30,1
740,2015-04-22,1,90,2
741,2015-04-22,11,86,2
742,2015-04-22,20,75,1
743,2015-04-22,6,36,3
744,2015-04-22,20,87,3
745,2015-04-22,14,16,3
746,2015-04-22,17,80,1
747,2015-04-22,1,31,3
748,2015-04-23,12,9,2
749,2015-04-23,9,91,1
750,2015-04-23,1,84,1
751,2015-04-23,4,14,1
752,2015-04-23,7,5,1
753,2015-04-23,10,71,2
754,2015-04-23,13,78,3
755,2015-04-23,1,18,1
756,2015-04-23,15,68,2
757,2015-04-24,8,55,3
758,2015-04-24,13,68,3
759,2015-04-25,17,84,2
760,2015-04-25,19,29,3
761,2015-04-25,4,71,3
762,2015-04-26,7,65,2
763,2015-04-26,11,52,1
764,2015-04-26,5,73,3
765,2015-04-26,10,26,1
766,2015-04-26,8,8,2
767,2015-04-26,7,32,3
768,2015-04-27,8,73,1
769,2015-04-27,2,81,3
770,2015-04-27,10,48,1
771,2015-04-27,10,88,3
772,2015-04-27,11,45,2
773,2015-04-27,14,9,1
774,2015-04-27,11,37,3
775,2015-04-28,16,63,3
776,2015-04-28,7,6,2
777,2015-04-28,20,85,2
778,2015-04-28,9,60,2
779,2015-04-28,15,63,1
780,2015-04-28,13,77,1
781,2015-04-28,14,81,2
782,2015-04-28,10,75,3
783,2015-04-28,7,67,3
784,2015-04-29,12,53,3
785,2015-04-29,14,46,1
786,2015-04-29,12,25,3
787,2015-04-29,15,76,2
788,2015-04-29,20,94,1
789,2015-04-29,17,42,2
790,2015-04-29,17,50,3
791,2015-04-29,16,47,2
792,2015-04-29,18,8,1
793,2015-04-29,6,48,3
794,2015-04-30,11,76,3
795,2015-04-30,14,58,2
796,2015-04-30,6,47,1
797,2015-04-30,18,9,1
798,2015-05-01,7,41,3
799,2015-05-01,3,91,1
800,2015-05-01,5,70,3
801,2015-05-01,9,42,2
802,2015-05-01,19,19,3
803,2015-05-01,18,1,3
804,2015-05-02,2,37,1
805,2015-05-02,8,93,1
806,2015-05-02,11,77,1
807,2015-05-02,15,91,2
808,2015-05-02,16,24,3
809,2015-05-03,16,56,3
810,2015-05-03,6,78,3
811,2015-05-03,2,18,2
812,2015-05-03,11,91,3
813,2015-05-03,19,25,1
814,2015-05-03,10,78,3
815,2015-05-03,18,11,2
816,2015-05-03,5,61,3
817,2015-05-03,9,50,3
818,2015-05-03,1,32,2
819,2015-05-04,8,93,1
820,2015-05-04,14,44,3
821,2015-05-04,10,85,1
822,2015-05-04,14,33,1
823,2015-05-04,10,75,1
824,2015-05-05,3,75,3
825,2015-05-05,16,21,2
826,2015-05-05,11,77,2
827,2015-05-05,19,56,1
828,2015-05-05,11,66,3
829,2015-05-05,8,93,2
830,2015-05-06,1,8,3
831,2015-05-06,17,20,2
832,2015-05-06,4,16,3
833,2015-05-06,2,55,1
834,2015-05-06,9,64,2
835,2015-05-06,11,83,1
836,2015-05-06,13,89,3
837,2015-05-06,11,86,1
838,2015-05-06,15,17,1
839,2015-05-07,10,18,3
840,2015-05-07,15,65,3
841,2015-05-07,7,50,1
842,2015-05-07,1,80,1
843,2015-05-08,13,1,3
844,2015-05-08,7,12,3
845,2015-05-08,18,74,1
846,2015-05-08,14,13,1
847,2015-05-08,8,13,1
848,2015-05-08,17,64,1
849,2015-05-08,18,75,2
850,2015-05-08,9,67,2
851,2015-05-08,3,41,2
852,2015-05-08,8,93,2
853,2015-05-09,17,31,2
854,2015-05-09,13,60,1
855,2015-05-09,8,48,2
856,2015-05-09,20,27,1
857,2015-05-09,12,88,3
858,2015-05-09,11,21,2
859,2015-05-09,7,73,1
860,2015-05-10,6,1,1
861,2015-05-10,8,43,1
862,2015-05-10,17,57,3
863,2015-05-10,12,47,2
864,2015-05-10,15,59,2
865,2015-05-10,17,29,2
866,2015-05-11,7,49,2
867,2015-05-11,19,54,3
868,2015-05-11,8,94,3
869,2015-05-11,18,54,2
870,2015-05-11,5,5,3
871,2015-05-11,20,57,1
872,2015-05-11,13,27,1
873,2015-05-11,6,90,2
874,2015-05-12,4,8,3
875,2015-05-12,9,22,1
876,2015-05-12,15,93,3
877,2015-05-12,13,6,2
878,2015-05-12,14,15,2
879,2015-05-12,7,86,1
880,2015-05-12,2,66,1
881,2015-05-12,2,10,3
882,2015-05-12,2,4,3
883,2015-05-13,19,79,2
884,2015-05-13,1,87,2
885,2015-05-13,7,6,2
886,2015-05-13,12,73,1
887,2015-05-13,14,59,3
888,2015-05-13,8,58,1
889,2015-05-13,6,12,3
890,2015-05-14,6,37,1
891,2015-05-14,16,56,2
892,2015-05-14,8,48,1
893,2015-05-14,15,16,1
894,2015-05-14,3,7,2
895,2015-05-14,12,3,2
896,2015-05-14,19,79,3
897,2015-05-14,14,44,3
898,2015-05-15,14,33,3
899,2015-05-15,3,24,1
900,2015-05-15,8,6,2
901,2015-05-16,7,82,3
902,2015-05-16,2,5,1
903,2015-05-16,16,70,2
904,2015-05-16,11,55,3
905,2015-05-16,9,60,1
906,2015-05-16,6,75,3
907,2015-05-17,16,26,1
908,2015-05-17,5,33,1
909,2015-05-17,18,8,2
910,2015-05-17,7,22,3
911,2015-05-17,3,12,3
912,2015-05-17,10,5,1
913,2015-05-18,13,84,1
914,2015-05-18,7,59,2
915,2015-05-18,20,92,1
916,2015-05-18,9,88,3
917,2015-05-19,9,93,1
918,2015-05-19,4,52,2
919,2015-05-19,16,35,2
920,2015-05-19,6,43,2
921,2015-05-19,20,36,3
922,2015-05-19,3,90,2
923,2015-05-19,13,42,2
924,2015-05-19,12,12,3
925,2015-05-19,15,24,2
926,2015-05-20,8,80,3
927,2015-05-20,10,40,2
928,2015-05-20,3,33,1
929,2015-05-20,7,44,3
